ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
1025,None,TalkBack.Year1.Benson.Spring.011320,296,Okay so right now we have 34 plus one more 14 to give us our whole okay,Keeping Everyone Together
1026,None,TalkBack.Year1.Benson.Spring.011320,296,Ross,Keeping Everyone Together
1027,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,297,How did you do it,Pressing for Accuracy
1030,Revoicing,TalkBack.Year1.Benson.Spring.011320,299,So you found different ways to fill up,None
1031,None,TalkBack.Year1.Benson.Spring.011320,299,Interesting interesting interesting,None
1032,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,299,Anyone disagree or see how they did that,Getting Students to Relate to Another's Ideas
1033,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,299,What would that fraction be,Pressing for Accuracy
1034,None,TalkBack.Year1.Benson.Spring.011320,299,Thats confusing isnt it,Keeping Everyone Together
1035,None,TalkBack.Year1.Benson.Spring.011320,299,If you had to name that fraction that would be hard to do wouldnt it,Keeping Everyone Together
1037,None,TalkBack.Year1.Benson.Spring.011320,301,Because theyre not equal parts there,None
1038,None,TalkBack.Year1.Benson.Spring.011320,301,That would be tricky,None
1039,None,TalkBack.Year1.Benson.Spring.011320,301,All right,None
1040,None,TalkBack.Year1.Benson.Spring.011320,301,Please make sure you grab a homework,None
1041,None,TalkBack.Year1.Benson.Spring.011320,301,You need a template for homework,None
1042,None,TalkBack.Year1.Benson.Spring.011320,301,So you may take a template home,None
1043,None,TalkBack.Year1.Benson.Spring.011320,301,You may take a template home but you have to make sure it to be back,None
405,None,TalkBack.Year1.Benson.Spring.011320,1,All right,None
406,None,TalkBack.Year1.Benson.Spring.011320,1,Who did the fractions for 15,Keeping Everyone Together
407,None,TalkBack.Year1.Benson.Spring.011320,2,Liam tell me what you came up with,Pressing for Accuracy
409,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,4,Howd you figure those out,Pressing for Accuracy
410,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,4,What did you do,Pressing for Accuracy
412,Restating,TalkBack.Year1.Benson.Spring.011320,6,You added,Keeping Everyone Together
414,Revoicing,TalkBack.Year1.Benson.Spring.011320,8,So you added on the top,None
415,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,8,What did you do on the bottom,Pressing for Accuracy
417,Restating,TalkBack.Year1.Benson.Spring.011320,10,You counted by 5,Revoicing
418,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,10,Bryce can you restate what you just heard Liam say,Keeping Everyone Together
419,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,10,What did he do to get 210 and 315,Getting Students to Relate to Another's Ideas
421,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,12,He added what,Getting Students to Relate to Another's Ideas
423,None,TalkBack.Year1.Benson.Spring.011320,14,You didnt hear him,Keeping Everyone Together
424,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,14,Liam will you please tell Bryce what you just said,Keeping Everyone Together
425,Restating,TalkBack.Year1.Benson.Spring.011320,15,I said that I did it 1  1  1 and then I did,Revoicing
426,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,16,Does that make sense to you how he would get those,Getting Students to Relate to Another's Ideas
427,Revoicing,TalkBack.Year1.Benson.Spring.011320,16,Adding ones at the top but counting by fives at the bottom,Keeping Everyone Together
429,None,TalkBack.Year1.Benson.Spring.011320,18,That makes sense to you,Getting Students to Relate to Another's Ideas
430,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,18,Katie does that make sense to you,Getting Students to Relate to Another's Ideas
432,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,20,Will that work with all fractions,Keeping Everyone Together
434,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,22,Why does it work when we have a one at the top,Pressing for Reasoning
436,None,TalkBack.Year1.Benson.Spring.011320,24,What did you say Maddox,Keeping Everyone Together
438,Restating,TalkBack.Year1.Benson.Spring.011320,26,Ones a factor of everything,Restating
439,Revoicing,TalkBack.Year1.Benson.Spring.011320,26,So you can add this one all the time,None
440,None,TalkBack.Year1.Benson.Spring.011320,26,Did anyone do 24 as their pink problem,Keeping Everyone Together
441,None,TalkBack.Year1.Benson.Spring.011320,26,Okay Stephan,Keeping Everyone Together
444,None,TalkBack.Year1.Benson.Spring.011320,28,So there was another one that you got because you had to do two for each,None
445,None,TalkBack.Year1.Benson.Spring.011320,28,Did you get another one,Keeping Everyone Together
448,None,TalkBack.Year1.Benson.Spring.011320,30,Hi,None
449,None,TalkBack.Year1.Benson.Spring.011320,31,I cant find my new  Where would they be,None
450,None,TalkBack.Year1.Benson.Spring.011320,32,I put mine up on shelf but I dont know,None
451,None,TalkBack.Year1.Benson.Spring.011320,33,I checked every one,None
452,None,TalkBack.Year1.Benson.Spring.011320,34,Are they up on the top of the shelf out here,None
453,None,TalkBack.Year1.Benson.Spring.011320,35,Thank you,None
454,None,TalkBack.Year1.Benson.Spring.011320,36,Youre welcome,None
455,Restating,TalkBack.Year1.Benson.Spring.011320,36,So Stephan said I multiplied 2 x 2 to get 4 and 4 x 2 to get 8,None
456,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,36,What did you hear him say about how to get 612,Getting Students to Relate to Another's Ideas
457,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,36,Avery what did you hear Stephan say for him to go from 24 to get to 612,Getting Students to Relate to Another's Ideas
458,None,TalkBack.Year1.Benson.Spring.011320,36,He started here,None
460,None,TalkBack.Year1.Benson.Spring.011320,38,Two times,Pressing for Accuracy
462,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,40,What would you multiply 2 by to get 6,Pressing for Accuracy
464,None,TalkBack.Year1.Benson.Spring.011320,42,2 x 4 is 8,Revoicing
467,None,TalkBack.Year1.Benson.Spring.011320,44,There you go,None
468,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,44,What did he multiply 4 by to get 12,Getting Students to Relate to Another's Ideas
469,None,TalkBack.Year1.Benson.Spring.011320,44,Also,None
471,Revoicing,TalkBack.Year1.Benson.Spring.011320,46,Also 3,Revoicing
472,None,TalkBack.Year1.Benson.Spring.011320,46,Remember that when youre making an equivalent fraction if youre multiplying the top number and the bottom number by the same thing,None
473,None,TalkBack.Year1.Benson.Spring.011320,46,So 3 on the bottom 3 on the top,None
474,None,TalkBack.Year1.Benson.Spring.011320,46,Youre going to get an equivalent fraction,None
475,None,TalkBack.Year1.Benson.Spring.011320,46,Who did 23 as theirs,Keeping Everyone Together
476,None,TalkBack.Year1.Benson.Spring.011320,46,The pink problem,Keeping Everyone Together
477,None,TalkBack.Year1.Benson.Spring.011320,46,Bryce whatd you end up doing,Pressing for Accuracy
479,Restating,TalkBack.Year1.Benson.Spring.011320,48,You did multiples,Keeping Everyone Together
480,Revoicing,TalkBack.Year1.Benson.Spring.011320,48,So you did multiples of 2,Keeping Everyone Together
482,Revoicing,TalkBack.Year1.Benson.Spring.011320,50,So when you started listing your multiples you need 2 4 6,Keeping Everyone Together
484,None,TalkBack.Year1.Benson.Spring.011320,52,Okay,None
485,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,52,Ryder can you tell me how that makes sense to you,Getting Students to Relate to Another's Ideas
486,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,52,Why did Bryce do multiples,Getting Students to Relate to Another's Ideas
489,None,TalkBack.Year1.Benson.Spring.011320,54,Okay,None
490,None,TalkBack.Year1.Benson.Spring.011320,54,Any other suggestions on how that could work,Pressing for Accuracy
491,None,TalkBack.Year1.Benson.Spring.011320,54,Who did 410,Keeping Everyone Together
492,None,TalkBack.Year1.Benson.Spring.011320,54,Its a green one,None
493,None,TalkBack.Year1.Benson.Spring.011320,54,Taylor whatd you get as equivalent,Pressing for Accuracy
495,None,TalkBack.Year1.Benson.Spring.011320,56,Okay,None
496,None,TalkBack.Year1.Benson.Spring.011320,56,Did you do another one,Keeping Everyone Together
497,None,TalkBack.Year1.Benson.Spring.011320,56,You just did one,Keeping Everyone Together
498,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,56,How did you get 820,Pressing for Accuracy
500,None,TalkBack.Year1.Benson.Spring.011320,58,All right,None
501,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,58,Could you add on and do the next multiple for 410,Pressing for Accuracy
502,None,TalkBack.Year1.Benson.Spring.011320,58,Jamie,Keeping Everyone Together
504,None,TalkBack.Year1.Benson.Spring.011320,60,There you go,None
505,None,TalkBack.Year1.Benson.Spring.011320,60,Good job,None
506,Revoicing,TalkBack.Year1.Benson.Spring.011320,60,So he did multiples times 2,None
507,None,TalkBack.Year1.Benson.Spring.011320,60,You can do the multiples times 3,None
508,None,TalkBack.Year1.Benson.Spring.011320,60,Great,None
509,None,TalkBack.Year1.Benson.Spring.011320,60,Anyone do 312,Keeping Everyone Together
510,None,TalkBack.Year1.Benson.Spring.011320,60,Rob whatd you get,Pressing for Accuracy
512,None,TalkBack.Year1.Benson.Spring.011320,62,Okay,None
513,Restating,TalkBack.Year1.Benson.Spring.011320,62,So 624,Pressing for Accuracy
515,None,TalkBack.Year1.Benson.Spring.011320,64,So just doing the number,None
517,None,TalkBack.Year1.Benson.Spring.011320,66,Okay Ill send her down in just a little bit,None
518,None,TalkBack.Year1.Benson.Spring.011320,66,Her down not him down,None
519,None,TalkBack.Year1.Benson.Spring.011320,66,Your books here,None
520,None,TalkBack.Year1.Benson.Spring.011320,66,But wait till were done okay,Keeping Everyone Together
521,Revoicing,TalkBack.Year1.Benson.Spring.011320,66,So you did the top number and bottom number times 2 here and times 4 here,None
522,None,TalkBack.Year1.Benson.Spring.011320,66,So you skipped the most parts which is totally fine,None
523,None,TalkBack.Year1.Benson.Spring.011320,66,Anyone do 810,Keeping Everyone Together
524,None,TalkBack.Year1.Benson.Spring.011320,66,Caleb talk to me,None
526,None,TalkBack.Year1.Benson.Spring.011320,68,You did what,None
529,Revoicing,TalkBack.Year1.Benson.Spring.011320,70,You were doing the one below,None
531,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,72,1620 tell me how you got that,Pressing for Accuracy
535,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,74,Explain that one,None
537,None,TalkBack.Year1.Benson.Spring.011320,76,All right,None
538,None,TalkBack.Year1.Benson.Spring.011320,76,Jade did you do 68,Keeping Everyone Together
541,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,78,Explain please,Pressing for Accuracy
543,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,80,What is that called when youre using your multiplication chart to help you,Pressing for Accuracy
545,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,82,You found the,Pressing for Accuracy
547,None,TalkBack.Year1.Benson.Spring.011320,84,Theyre called products when you multiply numbers together but when were listing in order the products are the problem,Revoicing
548,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,84,What are those called,Pressing for Accuracy
549,None,TalkBack.Year1.Benson.Spring.011320,84,Look up there on your poster,None
550,None,TalkBack.Year1.Benson.Spring.011320,84,See if that helps you,None
551,Revoicing,TalkBack.Year1.Benson.Spring.011320,84,Making your numbers bigger,None
553,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,86,Multiples,Restating
554,Revoicing,TalkBack.Year1.Benson.Spring.011320,86,You found multiples,None
555,None,TalkBack.Year1.Benson.Spring.011320,86,What was another equivalent fraction,Pressing for Accuracy
557,None,TalkBack.Year1.Benson.Spring.011320,88,Okay,None
558,None,TalkBack.Year1.Benson.Spring.011320,88,Maddox,Keeping Everyone Together
560,None,TalkBack.Year1.Benson.Spring.011320,90,You got one here,Keeping Everyone Together
562,None,TalkBack.Year1.Benson.Spring.011320,92,What,None
564,None,TalkBack.Year1.Benson.Spring.011320,94,Oh you were going for a different one,Keeping Everyone Together
566,None,TalkBack.Year1.Benson.Spring.011320,96,Okay can we move forward,Keeping Everyone Together
567,None,TalkBack.Year1.Benson.Spring.011320,96,Did you do 25100 at all,Keeping Everyone Together
568,None,TalkBack.Year1.Benson.Spring.011320,96,No,Keeping Everyone Together
569,None,TalkBack.Year1.Benson.Spring.011320,96,Katie whatd you get for 25100,Pressing for Accuracy
572,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,98,Howd you do those,Pressing for Accuracy
577,None,TalkBack.Year1.Benson.Spring.011320,100,Okay excellent,None
578,None,TalkBack.Year1.Benson.Spring.011320,100,Anyone do 16100,Keeping Everyone Together
579,None,TalkBack.Year1.Benson.Spring.011320,100,Nobody at this middle table did any math,Keeping Everyone Together
581,None,TalkBack.Year1.Benson.Spring.011320,102,Jamie did one,None
582,None,TalkBack.Year1.Benson.Spring.011320,102,Anyone at this middle table do any math here,Keeping Everyone Together
584,None,TalkBack.Year1.Benson.Spring.011320,104,I havent heard from you,None
585,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,104,All right Caleb tell me what you did,Pressing for Accuracy
587,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,106,Why did you do that,Pressing for Reasoning
591,None,TalkBack.Year1.Benson.Spring.011320,108,You have another one,Keeping Everyone Together
595,None,TalkBack.Year1.Benson.Spring.011320,110,Excellent,None
596,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,110,Did anyone reduce this down to a smaller fraction,Keeping Everyone Together
599,None,TalkBack.Year1.Benson.Spring.011320,112,Oh hi,None
600,None,TalkBack.Year1.Benson.Spring.011320,112,I dont want math,None
601,None,TalkBack.Year1.Benson.Spring.011320,112,Where did that come from,None
602,None,TalkBack.Year1.Benson.Spring.011320,113,Jeez sorry,None
603,None,TalkBack.Year1.Benson.Spring.011320,113,Well thats crazy,None
604,None,TalkBack.Year1.Benson.Spring.011320,114,Technology went a little crazy with me this morning sorry guys,None
605,None,TalkBack.Year1.Benson.Spring.011320,115,Well its showing up weird isnt it,None
606,None,TalkBack.Year1.Benson.Spring.011320,115,Its not in my Google Docs this is a Google Doc,None
