ID,TalkMove_Pred,Transcript,Turn,Sentence,TalkMove_Truth
829,None,TalkBack.Year1.Benson.Spring.011320,212,Lets see whos chosing which other number we work on,None
830,None,TalkBack.Year1.Benson.Spring.011320,212,Stephan what other number would you like us to do together,Keeping Everyone Together
832,Restating,TalkBack.Year1.Benson.Spring.011320,214,Number three,Keeping Everyone Together
834,None,TalkBack.Year1.Benson.Spring.011320,214,Oh that ones a good one,None
835,None,TalkBack.Year1.Benson.Spring.011320,214,Lets read really carefully,Keeping Everyone Together
836,None,TalkBack.Year1.Benson.Spring.011320,214,Stephan read that,Keeping Everyone Together
838,None,TalkBack.Year1.Benson.Spring.011320,216,All right so were considering these twothirds twothirds,None
839,None,TalkBack.Year1.Benson.Spring.011320,216,If we were to split that in two equal parts each of them would be a third,None
840,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,216,This is twothirds so we need to think about how are we going to figure out what the other third would be,Pressing for Accuracy
841,None,TalkBack.Year1.Benson.Spring.011320,216,This is twothirds,None
842,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,216,Liam tell me what you would do to try to figure out what all threethirds would be,Pressing for Accuracy
843,None,TalkBack.Year1.Benson.Spring.011320,216,That is twothirds,None
844,None,TalkBack.Year1.Benson.Spring.011320,217,You guys are still really stuck on thinking about what these fraction pieces mean for a whole circle,Keeping Everyone Together
845,None,TalkBack.Year1.Benson.Spring.011320,218,Our whole thing is not a full circle anymore were just focusing on the colors of them,None
846,None,TalkBack.Year1.Benson.Spring.011320,218,This piece right here is two out of the three it takes to make the whole thing but its only one piece,None
847,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,218,How are you going to figure out how to make three,Pressing for Accuracy
848,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,218,Alice talk to me what are you thinking,Pressing for Accuracy
850,Revoicing,TalkBack.Year1.Benson.Spring.011320,219,Okay so youre trying to find something that would take two pieces to fill that up equally is that,Revoicing
851,None,TalkBack.Year1.Benson.Spring.011320,220,what I hear you say,Keeping Everyone Together
853,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,221,Do you hear that,Keeping Everyone Together
854,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,221,Did you understand that,Keeping Everyone Together
855,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,221,Nate what did you hear Alice say,Keeping Everyone Together
857,None,TalkBack.Year1.Benson.Spring.011320,223,Well youre right thats true but what did she say,Keeping Everyone Together
858,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,223,How is she going to find out what onethird is,Getting Students to Relate to Another's Ideas
859,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,223,If this is twothird how she going to figure out what to do How do you know what one of the thirds is if thats two then put them together into one piece,Getting Students to Relate to Another's Ideas
861,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,225,Okay can you now repeat what she said,Keeping Everyone Together
863,Revoicing,TalkBack.Year1.Benson.Spring.011320,227,You have to find what two pieces are equivalent to your one blue excellent,Revoicing
864,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,227,Lets see if she was right,None
865,Revoicing,TalkBack.Year1.Benson.Spring.011320,227,She just started with guessing it it may be a purple because its about that same size,None
866,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,227,Try to see if you can find two pieces that are equal to your one light blue,None
867,None,TalkBack.Year1.Benson.Spring.011320,227,If you havent raise your hand up high see if that works,Keeping Everyone Together
868,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,227,Lay them on carefully because you want to make sure,None
869,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,227,Sophie what two pieces did you use to fill your one light blue,Pressing for Accuracy
871,Restating,TalkBack.Year1.Benson.Spring.011320,229,Two light greens,Restating
872,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,229,Raise your hand if you got two light greens,Keeping Everyone Together
873,None,TalkBack.Year1.Benson.Spring.011320,229,If you didnt try two light greens,None
874,None,TalkBack.Year1.Benson.Spring.011320,230,on top of your light blue and see if those are the same size,None
875,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011320,230,All right well thumbs up if you got two light greens on your one light blue and it worked pretty much,Keeping Everyone Together
876,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,230,All right now tell me what is one light green worth as a fraction,Pressing for Accuracy
877,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,230,If it were a full circle what now,Pressing for Accuracy
879,Restating,TalkBack.Year1.Benson.Spring.011320,232,Alice says onethird,Revoicing
880,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,232,Jen do you agree disagree,Getting Students to Relate to Another's Ideas
881,Getting Students to Relate to Another's Ideas,TalkBack.Year1.Benson.Spring.011320,232,Have a question about,Keeping Everyone Together
883,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,234,Why do you agree,Getting Students to Relate to Another's Ideas
884,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,234,What is your light blue worth,Pressing for Accuracy
886,Restating,TalkBack.Year1.Benson.Spring.011320,236,Twothirds,Revoicing
887,Revoicing,TalkBack.Year1.Benson.Spring.011320,236,We decided it took two light greens to equal two thirds,None
888,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,236,Why is it that Alice says this is worth onethird,Getting Students to Relate to Another's Ideas
953,None,TalkBack.Year1.Benson.Spring.011320,266,Put it on the table by you there,None
954,None,TalkBack.Year1.Benson.Spring.011320,266,Put it on the table by you,None
955,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,266,Thank you for your quick transitions looking at number one when yellow piece was half of our shape so how many would it take to make the whole thing,Pressing for Accuracy
957,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,268,Two of them if I put two of them together what color does that equal,Pressing for Accuracy
959,Restating,TalkBack.Year1.Benson.Spring.011320,270,One pink,Restating
960,None,TalkBack.Year1.Benson.Spring.011320,270,I just did half of it plus another half equaled to two halves or one whole pink okay,Keeping Everyone Together
961,None,TalkBack.Year1.Benson.Spring.011320,270,They always give you the easy one first dont they,Keeping Everyone Together
962,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,270,Okay go down to number four they said one dark green is worth 25 talk to me about what I have to do in order to figure out what 55 would be,None
963,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011320,270,If this is 25 Maddox what did you do to figure out what 55 would be,Pressing for Accuracy
965,Revoicing,TalkBack.Year1.Benson.Spring.011320,272,You need another 15 right,Keeping Everyone Together
966,Revoicing,TalkBack.Year1.Benson.Spring.011320,272,You need to figure out what one of the 15 will be so Maddox is saying we have to split that dark green into two equal parts so you have to try to find what few pieces fit on that dark green,None
967,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,272,Was it purple,Keeping Everyone Together
968,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,272,Was it dark blue,Keeping Everyone Together
969,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,272,Was it light green,Keeping Everyone Together
970,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011320,272,What was it,Pressing for Accuracy
971,None,TalkBack.Year1.Benson.Spring.011320,272,Avery,Keeping Everyone Together
973,Revoicing,TalkBack.Year1.Benson.Spring.011320,274,It was a purple right,Keeping Everyone Together
974,Revoicing,TalkBack.Year1.Benson.Spring.011320,274,So two purples fill in one dark green,None
1044,None,TalkBack.Year1.Benson.Spring.011420,1,All right you ready,Keeping Everyone Together
1045,None,TalkBack.Year1.Benson.Spring.011420,1,Close up your journal for now,None
1048,None,TalkBack.Year1.Benson.Spring.011420,3,All right problem,None
1049,None,TalkBack.Year1.Benson.Spring.011420,3,The first problem the pink problem,None
1050,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011420,3,Julie will you read that out loud for me please,Keeping Everyone Together
1053,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,5,What do we need to find out,Pressing for Accuracy
1054,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,5,Leo what do we need to find out,Pressing for Accuracy
1056,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,7,What do we know,Pressing for Accuracy
1057,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,7,What pieces do we know,Pressing for Accuracy
1058,None,TalkBack.Year1.Benson.Spring.011420,7,Quinn,Keeping Everyone Together
1060,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,9,How are we going to write a number sentence to show us how to solve that go ahead Kenzie,Pressing for Accuracy
1062,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,11,How many does Kennedy have,Pressing for Accuracy
1064,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011420,13,So five represents whose beets,Pressing for Accuracy
1065,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011420,15,Seven represents,Pressing for Accuracy
1094,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,34,Anyone add 30,Keeping Everyone Together
1095,None,TalkBack.Year1.Benson.Spring.011420,34,No,Keeping Everyone Together
1096,None,TalkBack.Year1.Benson.Spring.011420,34,Awesome,None
1097,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,34,What is our answer there,Pressing for Accuracy
1099,None,TalkBack.Year1.Benson.Spring.011420,36,600,Keeping Everyone Together
1100,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011420,36,600 represents what,Pressing for Accuracy
1102,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011420,38,More specific please,Pressing for Accuracy
1105,Revoicing,TalkBack.Year1.Benson.Spring.011420,41,600 represents you said the ball of string,None
1107,None,TalkBack.Year1.Benson.Spring.011420,43,600 ball of string,Keeping Everyone Together
1109,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,45,Whats our unit of measure,Pressing for Accuracy
1110,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,45,What are we measuring with,Pressing for Accuracy
1112,None,TalkBack.Year1.Benson.Spring.011420,47,Feet in the,Pressing for Accuracy
1114,Revoicing,TalkBack.Year1.Benson.Spring.011420,49,Thank you 600 feet in the larger ball of string,Revoicing
1115,None,TalkBack.Year1.Benson.Spring.011420,49,This one was a little more tricky because it put it in a different order for you it didnt give you the problem to start with it gave you the total to start with,None
1162,None,TalkBack.Year1.Benson.Spring.011420,71,Our bottom number should tell us how many total pieces there are in the whole,None
1163,None,TalkBack.Year1.Benson.Spring.011420,71,Leo I have a question for you,None
1165,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,73,Were there six pieces in the whole,Keeping Everyone Together
1166,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011420,73,How do we know there werent six pieces in the whole,Pressing for Accuracy
1167,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,73,Because they ate what,Pressing for Accuracy
1169,Revoicing,TalkBack.Year1.Benson.Spring.011420,75,13 that bottom number tells us how many total pieces there are in the whole,Revoicing
1170,None,TalkBack.Year1.Benson.Spring.011420,75,This is Raticas whole this is Briannas whole there were two separate wholes that we were talking about but Ratica ate her part of her whole Brianna ate her part of her whole but together they ate this much,None
1171,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,75,We have to ask ourselves how many total pieces were there in the whole,Pressing for Accuracy
1172,None,TalkBack.Year1.Benson.Spring.011420,75,Raticas had three Briannas had three,None
1173,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011420,75,Thats why we dont switch it to become six does that makes sense to you,Keeping Everyone Together
1174,Keeping Everyone Together,TalkBack.Year1.Benson.Spring.011420,75,Declan does that make sense to you,Keeping Everyone Together
1175,None,TalkBack.Year1.Benson.Spring.011420,75,Okay,None
1176,None,TalkBack.Year1.Benson.Spring.011420,75,I have another question wait a second,None
1177,None,TalkBack.Year1.Benson.Spring.011420,75,I have another question,None
1178,None,TalkBack.Year1.Benson.Spring.011420,75,Lets pretend that Briannas tart is much larger,None
1179,None,TalkBack.Year1.Benson.Spring.011420,75,Raticas tart is about as big as your hands you can go it together in a circle and lets say that Briannas tart is as big as your arms can go in a circle,None
1181,None,TalkBack.Year1.Benson.Spring.011420,77,The hands versus arms,None
1182,Pressing for Accuracy,TalkBack.Year1.Benson.Spring.011420,77,What the total amount of what they ate,Pressing for Accuracy
1183,Pressing for Reasoning,TalkBack.Year1.Benson.Spring.011420,77,Would our answers still be the same if they ate 23,Keeping Everyone Together
1232,None,TalkBack.Year1.Benson.Spring.011420,102,Its more than a whole right,Keeping Everyone Together
1233,None,TalkBack.Year1.Benson.Spring.011420,102,Our top number our numerator will be larger than our denominator which means thats more than one whole,None
1235,None,TalkBack.Year1.Benson.Spring.011420,104,Feel free to draw feel free to figure out both in improper fraction and mixed number fraction if you want to,None
